Data;WIG;DJIA;NASDAQ;DAX;AEX;AS30;ATGI (Grecja);ATX;BEL20;BOVESPA;BSE;BUX;CAC40;FTSE;HEX;HSI;IBEX;IPC;IPSA;XU100;JCI(indonezja);KLCI(Malezja);KOSPI;MERVAL;FTSE MIB;NIKKEI;OSEA;PSE;PX50;RTS;SET;SHBS;STI;SMISwiss;TSE300;TWSE;
2003-02-13;13865,86;7749,87;1277,44;2555,27;275,66;2820,5;1676,05;1147,13;1744,28;10 107,77;NA;7503,46;2758,65;4026,9;5071,54;9173,43;5817,6;5791,39;1012,79;NA;395,47;656,54;575,67;582,48;16651;8599,66;110,33;1040,19;478,2;368,7;370,25;1504,34;1268,33;4159,31;6453,1;4507,96;
2003-02-14;13873,18;7908,8;1310,17;2674,46;284,33;2804,4;1679,43;1147,12;1777,75;10 080,83;3223,41;7355,46;2827,75;4023,9;5175,91;9201,76;5972,8;5774,39;1011,29;NA;399,52;656,95;575,24;580,51;16827;8701,92;110,53;1033,73;476,8;370,91;368,71;1510,95;1273,48;4273,02;6487,1;4493,99;
2003-02-17;14038,18;NA;NA;2708,97;291,1;2829,5;1685,76;1160,05;1803,4;10 188,99;3282,45;7344,08;2882,12;4063,9;5274,47;9383,68;6082,9;5829,87;1012,14;11302,52;404,4;659,33;601,87;580,2;17025;8771,89;110,63;1034,76;479,2;372,6;NA;1496,52;1301,19;4379,38;6564,1;4705,08;
2003-02-18;13953,5;8041,15;1346,54;2740,14;293,72;2828,9;1693,78;1155,19;1830,32;10 449,69;3289,09;7384,86;2938,63;4075,3;5347,45;9397,05;6165;5880,01;1009,84;11775,49;402,95;657,45;603,45;584,94;17254;8692,97;111,36;1030,64;479,8;374,72;370,45;1496,47;1293,81;4325,44;6592,5;4605,31;
2003-02-19;13844,75;8000,6;1334,32;2624,65;286,1;2849,9;1693,44;1158,38;1802,62;10 251,86;3302,04;7262,69;2859,19;4078,3;5226,61;9427,63;6036,8;5857,35;1004,16;11607,31;401,95;660,96;600,83;580,47;16944;8678,44;109,81;1029,3;479,9;369,18;371,18;1510,8;1315,53;4210,94;6559,7;4550,83;
2003-02-20;13981,37;7914,96;1331,23;2591,26;281,61;2806,5;1692,97;1146,01;1784,12;10 216,84;3303,22;7300,02;2804,49;4071,7;5123,32;9390,48;5989,3;5880,9;1005,54;11669,31;399,97;655,32;605,51;583,95;16886;8650,92;108,09;1023,23;482,3;370,74;364,42;1509,49;1312,41;4213,97;6566,1;4550,7;
2003-02-21;13922,09;8018,11;1349,02;2648,87;282,9;2804,4;1680,46;1150,21;1773,13;10 330,87;3307,2;7305,96;2806,77;4066,5;5099,26;9250,86;6043,2;5956,97;1008,27;11754;402,24;654,49;603,6;590,2;17120;8513,54;108,32;1015,7;483,4;373,88;359,53;1478,87;1315,03;4228,72;6558,6;4548,35;
2003-02-24;13814,98;7858,24;1322,38;2571,35;267,67;2837,3;1663,52;1145,06;1722,95;10 253,51;3321,43;7359,66;2785,61;4088,1;5143,95;9239,47;5952,1;5913,68;998,64;11392,58;403,03;651,56;616,29;592,9;17101;8564,95;107,45;1013,93;480,4;NA;362,09;1481,94;1306,79;4181,28;6502,3;4609,2;
2003-02-25;13622,95;7909,5;1328,98;2485,5;257,31;2780,5;1623,34;1139,54;1670,19;10 191,93;3281,92;7277,99;2683,37;4020;4955,6;9148,48;5803,2;5869,21;998,47;11272,71;399,11;653,13;592,25;588,44;16728;8360,49;105,82;NA;476,8;378,14;356,76;1511,28;1290,44;4095,78;6503,5;4454,35;
2003-02-26;13659,97;7806,98;1303,68;2450,2;253,43;2804,2;1617,37;1144,12;1627,95;9 994,89;3260,48;7262,85;2658,57;4000,4;4912,6;9116,28;5782;5869,79;998,63;11291,93;397,54;650,71;590,26;585,82;16711;8356,81;106,18;1000,27;478,9;378,85;356,02;1513,18;1287,14;4051,96;6508,3;4456,69;
2003-02-27;13727,11;7884,99;1323,94;2513,22;258,45;2774,7;1613,58;1153,69;1630,65;10 126,05;3277,34;7252,18;2715,8;3998,3;4900,77;9134,24;5887,7;5900,02;1007,13;11486,83;398,95;652,44;582,46;578,89;16997;8359,38;107,04;1005,63;474,6;380,42;358,89;1513,7;1271,25;4083,65;6582,2;4432,46;
2003-02-28;13775,47;7891,08;1337,52;2547,05;266,21;2778,4;1614,06;1158,43;1671,96;10 280,61;3283,66;7212,14;2754,07;4037,6;5001,52;9122,66;5999,4;5927,06;1014,94;11574,44;399,22;646,8;575,43;593,82;17116;8363,04;109,02;1019,33;472,5;383,23;361,32;1511,93;1273,85;4148,17;6555,1;NA;
2003-03-03;13687,16;7837,86;1320,29;2549,65;267,54;2791,6;1611,97;1167,03;1665,06;;3277,27;7119,38;2762,25;4075;5008,74;9268,77;5987,2;5926,65;1013,78;10128,88;NA;649,22;590,04;593,96;16975;8490,4;110,97;1024,55;471,7;391,26;367,67;1525,48;1279,2;4187,15;6472,5;4526,69;
2003-03-04;13504,92;7704,87;1307,77;2501,03;257,06;2787;1570,03;1160,09;1630,96;;3244,8;7030,74;2676,34;4052,5;4922,81;9181,89;5861,8;5911,24;1013,39;10616,13;395,37;NA;576,58;596,58;16745;8480,22;109,63;1025,99;466,4;388,74;364,55;1524,3;1268,96;4046;6422,3;4499,69;
2003-03-05;13502,65;7775,6;1314,4;2498,02;253,53;2749,7;1564,49;1159,37;1608,09;10 305,52;3226,1;7093,62;2655,07;3999,9;4885,32;9109,18;5879,8;5914,41;1013,38;10815,49;391,18;643,07;560,26;595,17;16602;8472,62;109,27;1009,68;464;392,8;359,9;1517,18;1265,5;3966,18;6389,9;4418,11;
2003-03-06;13512,9;7673,99;1302,89;2437,51;246,89;2747;1567,63;1159,72;1578,54;10 615,31;3190,35;7076,4;2634,53;3987;4881,57;8962,26;5816,9;5913,92;1024,39;10841,8;393,99;642,43;555,33;583,4;16219;8369,15;108,76;1015,72;463,3;397,47;358,96;1498,34;1243,82;3962,62;6328,6;4397,44;
2003-03-07;13599,63;7740,03;1305,29;2431,66;236,2;2715;1540,74;1152,61;1530,16;10 723,79;3153,06;7055,33;2574,91;3924,4;4703,67;8907,1;5716,5;5907,93;1035,26;10961,29;389,79;635,66;546,02;581,51;15982;8144,12;108,23;1014,79;463,8;391,73;358,48;1493,09;1226,15;3880,29;6359,9;4350,59;
2003-03-10;13964,47;7568,18;1278,37;2329,04;228,26;2711,1;;1138,47;1491,87;10 308,61;3125,88;7205,51;2513,61;3898,3;4702,58;8861,87;5569,4;5859,77;1019,96;10817,49;382,67;624,78;544,24;561,26;15686;8042,26;107,98;1010,7;463,2;NA;353,29;1468,92;1213,82;3732,06;6277,7;4319,99;
2003-03-11;13852,81;7524,06;1271,47;2305,3;227,67;2691,7;1501,9;1129,88;1463,41;10 339,68;3154,91;7231,72;2493,42;3846,9;4732,38;8859,93;5606,4;5821,1;1012,79;10744,68;379,35;619,22;532,53;557,65;15677;7862,43;108,33;1007,11;459,6;385,88;350,98;1469,55;1216,11;3718,88;6290,7;4260,45;
2003-03-12;13820,51;7552,07;1279,24;2202,96;218,44;2687,1;1477,91;1120,21;1426,59;10 576,93;3110,08;7200,7;2403,04;3802;4843,5;8874,99;5452,4;5809,97;1018,72;10614,05;387,25;629,1;531,81;554,78;15125;7943,04;108,86;1000,44;463,7;378,7;352,44;1475,01;1233,68;3675,43;6228,6;4328,15;
2003-03-13;13943,35;7821,75;1340,77;2354,31;240,25;2673,3;1506,43;1128,17;1566,16;10 783,04;3108,24;7271,17;2554,71;3820;4964,03;8787,45;5670,7;5931,96;1019,18;10666,63;383,86;627,46;531,78;563,94;15655;7868,56;110,1;1000,44;472,9;381,39;353,48;1464,65;1231,77;3793,32;6295,4;4378,99;
2003-03-14;13866,61;7859,71;1340,33;2403,19;257,33;2724,2;1513,88;1133,21;1679,47;10 817,36;NA;7261,09;2740,01;3890,3;5174,72;8956,17;5904,9;5993,01;1017,52;10604,3;387,88;628,55;537,65;560,18;16165;8002,69;110,67;1003,99;478,4;379,54;358,24;1466,04;1250,88;4015,39;6304,5;4476,17;
2003-03-17;13604,78;8141,92;1392,27;2487,12;268,96;2711;1488,49;1133,41;1731,69;10 874,75;3084,91;7139,69;2831,73;3932,2;5329,28;8804,16;6064,5;6009,92;1014,05;9482,92;382,15;622,61;515,24;563,7;16514;7871,64;109,98;999,46;478,2;372,13;354,61;1469,27;1234,42;4130,45;6406,6;4357,99;
2003-03-18;13828,66;8194,23;1400,55;2584,61;264,1;2804,4;1538,15;1143,81;1684,12;11 150,99;NA;7329,11;2794,89;4017,7;5403,08;9041,51;6089,6;6042,76;1015,07;10581,5;384,64;627,08;537,31;566,51;16379;7954,46;110,04;1005,59;477,7;362,58;362,85;1459,89;1274,12;4165,85;6438,6;4539,72;
2003-03-19;13816,95;8265,45;1397,07;2615,22;267,81;2814,7;1543,29;1138,73;1706,44;11 006,39;3121,18;7397,29;2837,68;4034,3;5444,9;9158,59;6171,3;6017,43;1017,13;9938,21;385,48;627,94;541,78;564,58;16628;8051,04;112,21;1020,46;477,1;363,24;361,13;1469,96;1285,01;4261,76;6453,5;4515,07;
2003-03-20;13820,75;8286,6;1402,77;2604,85;264,91;2835,8;1538,89;1143,93;1700,65;11 158,98;3192,93;7381,17;2794,83;4051,8;5371,09;9194,56;6102,1;6048,41;1023,22;9644,31;394,64;632,03;568,46;574,22;16435;8195,05;111,58;1039,33;479,9;366,38;364,24;1464,54;1308,17;4285,17;6475,6;4599,25;
2003-03-21;14069,39;8521,62;1421,75;2715,06;278,09;2839,4;1570,39;1152,43;1764,39;11 377,42;3200,15;7583,48;2890,68;4095,6;5542,98;9179,19;6258;NA;1022,98;9406,56;394,04;632,17;575,77;585,35;16885;NA;113,43;1032,15;485,2;368,58;363,62;1474,66;1326,15;4453,28;6535,9;4586,92;
2003-03-24;14032,74;8214,68;1369,78;2548,37;260,34;2828,5;1549,21;1157,18;1688,51;11 052,62;3140,36;7547,76;2726,85;4034,8;5320,14;9108,45;6005;5924,34;1012,22;8892,65;395,09;633,13;569,85;569,67;16407;8435,07;111,04;1033,09;486;363;361,28;1477,77;1299,56;4230,7;6364;4570,68;
2003-03-25;14011,12;8280,23;1391,01;2636,1;267,65;2822,2;;1159,88;1704,37;11 232,26;3140,42;7507,2;2795,79;4023,6;5300,94;9062,15;6123,8;5937,99;1011,27;9187,88;394,94;629,66;554,98;574,29;16648;8238,76;112,04;1022,99;487,7;364,98;363,74;1462,4;1311,32;4263,6;6385;4498,83;
2003-03-26;14041,94;8229,88;1387,45;2579,33;266,59;2858,4;1551,8;1171,04;1719,36;11 206,30;3143,58;7570,15;2787,56;4041,3;5279,54;9047,09;6142,8;5952,38;1007,9;9408,46;401,04;632,99;554,79;568,43;16682;8351,92;112,07;1027,91;490,2;364,61;368,14;1456,27;1325;4247,09;6357;4496,05;
2003-03-27;13977,69;8201,45;1384,25;2584,05;261,38;2855;1539,4;1166,62;1683,95;11 233,48;3116,79;7528,92;2722,84;4017,1;5225,15;8872,32;6022,4;5951,34;1003,92;9572,25;401,34;632,84;549,26;569,14;16441;8368,67;111,68;1035;488,5;366,18;368,94;1499,35;1313,65;4194,5;6353,4;4514,24;
2003-03-28;13978,28;8145,77;1369,6;2520,84;262,12;2861,2;1517,94;1162,82;1681,16;11 396,20;3115,44;7574,08;2733;4016,3;5177,64;8863,36;6029,2;5947,48;1009,34;9631,43;404,43;634,96;556,33;566,46;16520;8280,16;111,63;1038,23;489,8;366,33;369,53;1491,94;1318,43;4207,57;6379,5;4477,01;
2003-03-31;13759,43;7992,13;1341,17;2423,87;248,54;2848,6;1467,3;1163,11;1635,22;11 277,83;3048,72;7423,29;2618,46;3959,8;4921,41;8634,45;5870,5;5914,03;1009,13;9475,09;398;635,72;535,7;;16085;7972,71;110,6;1039,67;492,8;360,33;364,55;1510,58;1267,82;4085,58;6343,3;4321,22;
2003-04-01;13765,02;8069,86;1348,3;2450,19;252,57;2844,2;1474,65;1167,71;1650,59;11 614,15;3080,95;7524,06;2635,04;3967,3;5026,71;8596,89;5953,2;5895,76;1006,93;9773,83;398,06;627,11;538,56;565,84;16226;7986,72;110,41;1038,07;498,5;360,66;362,22;1522,55;1282,58;4135,52;6335,1;4337,61;
2003-04-02;13910,34;8285,06;1396,72;2589,35;265,17;2847,4;1507,39;1186,81;1718,23;11 873,13;3116,99;7597,14;2743,88;4024,3;5247,35;8706,19;6174,5;6008,51;1013,12;9804,88;NA;628,97;542,92;561,55;16683;8069,85;111,53;1051,96;500,6;363,2;363,02;1521,32;1299,77;4272,1;6411,1;4311,56;
2003-04-03;14149,59;8240,38;1396,58;2569,81;268,89;2874,1;1518,02;1183,09;1750,94;12 025,37;3151,16;7724,49;2788,69;4040,7;5303,59;8648,16;6238;6034,74;1016,43;10153,15;400,76;628,54;545,24;564,89;16837;8017,75;112,37;1062,49;491,5;363,37;365,12;1511,73;1302,54;4327,23;6396,6;4358,39;
2003-04-04;14175,37;8277,15;1383,51;2654,07;270,53;2896,3;1541,12;1189,87;1788,84;12 062,19;3167,7;7841,89;2837,96;4060,8;5263,28;8822,45;6324,1;6158,97;1018,79;10415,02;405,68;631,02;558,01;569,09;16876;8074,12;112,92;1090,66;497,2;362,16;371,93;1521,13;1313,73;4386,22;6395;4499,18;
2003-04-07;14495,96;8300,41;1389,51;2808,94;285,89;2941,6;1579,3;1211,31;1857,28;12 335,04;3215,24;7941,32;2935,68;4161,9;5457,62;8962,21;6454,2;6257,13;1026,47;10742,99;423,81;640,35;585,9;567,84;17263;8249,98;116,76;NA;505,9;365,79;NA;1515,13;1338,83;4490,72;6434,3;4575,83;
2003-04-08;14451,56;8298,92;1382,94;2767,79;279,49;2940,6;1566,51;1205,21;1820,17;11 778,52;3174,86;7899,74;2893,51;4135;5304,84;8806,66;6397,3;6259,46;1025,55;10512,85;422,11;640,08;587,32;566,59;17266;8131,41;116,12;1107,75;507,7;368,66;375,82;1520,55;1318,12;4464,98;6438,7;4552,45;
2003-04-09;14503,33;8197,94;1356,74;2734,1;278,11;2915,7;1579,62;1197,45;1826,83;11 758,90;3141,25;7886,98;2888,03;4123,5;5325,79;8636,85;6468,5;6212,14;1031,89;10886,18;430,28;634,41;569,47;564,6;17201;8057,61;117,01;1095,64;505,9;370,8;376,2;1543,67;1292,85;4472,81;6414,5;4537,39;
2003-04-10;14382,83;8221,33;1365,61;2697,1;271,97;2904,7;1583,78;1197,59;1804,87;11 591,45;3035,33;7845,32;2808,58;4130;5116,33;8625,72;6407,8;6154,02;1043,98;10629,66;430,45;629,92;577,73;565,75;17099;7980,12;116,16;1112,53;504,6;369,55;375,02;1551,18;1295,91;4374,19;6418,5;4541,36;
2003-04-11;14368,1;8203,41;1358,85;2733,95;276,22;2908,3;1603,79;1200,02;1816,61;11 718,77;2997,87;7944,97;2838,14;4154,1;5161,68;8645,65;6442,3;6175,22;1052,4;10565,92;438,55;629,69;582,97;567,81;17216;7816,49;116,69;1122,27;505,7;373,69;383,36;1576,86;1301,02;4448,08;6432,1;4530,4;
2003-04-14;14175,02;8351,1;1384,95;2776,78;278,87;2905,5;1624,05;1196,04;1840,46;11 873,91;NA;7818,52;2874,98;4176,3;5184,93;8533,55;6488,6;6232,74;1063,6;11103,38;433,95;624,21;594,4;586,66;17289;7752,1;117;1133,37;506,2;379,96;NA;1616,07;1282,87;4493,42;6462,4;4459,81;
2003-04-15;14193,13;8402,36;1391,01;2834,12;288,22;2932,4;1629,04;1190,99;1891,14;12 106,00;2997,38;7897,77;2921,52;4224,3;5279,59;8632,1;6560,8;6333,59;1068,6;11169,03;437,72;631,17;604,99;591,55;17407;7838,83;118,15;1116,48;505,2;386,75;NA;1631,47;1291,83;4605,35;6488,2;4487,59;
2003-04-16;14121,97;8257,61;1394,72;2824,68;287,45;2944,4;1622,54;1173,64;1886,45;12 043,14;3032,32;7757,45;2895,16;4259;5256,56;8675,14;6503,1;6306,6;1075,03;11366;442,72;633,77;621,34;600,62;17281;7879,49;118,96;1122,33;499,3;388,58;386,54;1606,24;1292,35;4556,66;6481,4;4609,32;
2003-04-17;14211,61;8337,65;1425,5;2899,78;287,21;2917;1633,06;1177,54;1885,74;12 395,40;2984,5;7727,39;2898,61;4260,5;5470,24;8579,14;6574,4;NA;1086,48;11219,24;443,86;631,37;612,72;;17454;7821,9;NA;NA;503,5;392,4;384,63;1613,6;1282,51;4523,73;6525,7;4566,66;
2003-04-21;NA;8328,9;1424,37;NA;;NA;;NA;NA;;2996,97;NA;NA;NA;NA;;NA;6326,65;1089,38;11504,66;447,94;634,3;620,83;640,87;;7969,08;NA;1125,22;NA;419,49;385,5;1571,71;1271,29;NA;6570,8;4648,12;
2003-04-22;14236,89;8484,99;1451,36;2960,96;287,66;2942,2;1641,09;1172,01;1889,92;12 452,48;2985,54;7772,59;2914,6;4282,7;5521,02;8571,91;6577,6;6373,91;1083,28;11405,17;442,74;632,99;603,32;649,48;17542;7790,46;118,59;1117,12;504,7;418,28;378,97;1568,69;1274,37;4531,27;6582,9;4556,1;
2003-04-23;14341,97;8515,66;1466,16;2974,4;291,69;2964;1673,5;1196,49;1917,61;12 394,36;2947,33;7856,81;2962,67;4358,3;5643,94;8519,6;6587,4;6385,11;1103,15;NA;447,69;629,62;598,09;670,03;17718;7793,38;120,86;1083,88;516,5;429,44;375,39;1541,96;1266,08;4586,87;6616,9;4564,93;
2003-04-24;14196,17;8440,04;1457,23;2891,62;282,54;2961,7;1663,77;1204,11;1870,09;12 120,34;2937,23;7880,25;2903,04;4336,7;5599,3;8442,11;6526,9;6379,44;1109,59;11119,61;445,15;624,66;588,35;651,67;17623;7854,57;119,83;1070,45;516,2;420,41;369,71;1503,59;1243,01;4519,09;6561,5;4374,94;
2003-04-25;14231,82;8306,35;1434,54;2838,23;278,3;NA;;1200,62;1846,79;12 126,05;2924,03;7964,13;2866,74;4298,2;5457,92;8409,01;6492,5;6333;1109,69;11341,38;435,04;627,73;566,63;665,97;17355;7699,5;120,11;1049,39;514,8;430,39;368,53;1487,15;1229,14;4475,9;6521,7;4233,54;
2003-04-28;14287,79;8471,61;1462,24;2953,92;287,34;2934,7;;1216,56;1868,15;12 462,40;2936,71;7983,17;2949,57;4321,8;5562,04;8435,04;6607,8;6428,2;1114,79;11311,13;430,92;624,18;569,02;608,52;17691;7607,88;119,76;1036,29;521,3;446,82;368,85;1537,69;1241,04;4556,53;6548,7;4139,5;
2003-04-29;14262,09;8502,99;1471,3;2908,96;283,61;2971,2;1665,28;1221,33;1865,94;12 677,98;2950,14;8116,5;2940,8;4356,1;5605,09;8744,22;6557,2;6499,69;1138,79;11436,18;444,18;628,04;597,36;622,49;17691;NA;122,6;1048,37;522,5;431,44;372,92;1509,31;1284,61;4510,34;6545,4;4200,32;
2003-04-30;14259,75;8480,09;1464,31;2942,04;282,63;2970,9;1691,52;1229,16;1871,84;12 556,70;2959,79;8166,32;2953,67;4389,3;5633,67;8717,22;6489,5;6509,88;1163,96;11509,95;450,86;630,37;599,35;635,95;17726;7831,42;122,13;1068,15;520,7;422,37;374,63;1521,44;1281,33;4542,72;6586,1;4148,07;
2003-05-01;NA;8454,25;1472,56;NA;;2965,6;;NA;NA;;NA;NA;NA;4374,9;NA;;NA;NA;NA;11467,63;452,2;NA;NA;;;7863,29;NA;NA;NA;NA;NA;NA;NA;NA;6569,3;NA;
2003-05-02;14421,63;8582,68;1502,88;2986;279,33;2941;1720,75;1262,58;1866,45;12 810,08;2966,63;NA;2963,12;4416,9;5514,6;8808,18;6456,4;6590,92;1183,96;11300,73;447,82;627,26;597,44;658,25;17731;7907,19;122,59;NA;527,5;NA;375,24;NA;1299,22;4516,31;6618,1;4187,82;
2003-05-05;14608,92;8531,57;1504,04;3013,04;286,63;2948;1751,87;1274,85;1886,68;12 832,76;2975,47;8302,87;2996,22;NA;5646,3;8916,49;6491,3;6608,18;1192,48;11112,14;458,96;631,41;NA;653,67;17844;NA;123,5;1080,37;535,1;431,65;NA;NA;1325,19;4579,63;6659,7;4202,12;
2003-05-06;14652,61;8588,36;1523,71;3066,95;290,65;2937,5;1768,27;1285,93;1923,04;12 643,57;2993;8356,63;3057,56;4507,3;5629,97;8889,22;6568,7;6614,68;1176,75;10962,94;463,61;631,83;604,33;635,83;18059;8083,56;124,92;1084,01;542,6;426,14;380,05;NA;1315,61;4640,5;6693,7;4220,45;
2003-05-07;14503,65;8560,63;1506,76;3005,64;285,84;2944,2;1781,95;1298,68;1940,37;12 956,15;2980,74;8216,09;3023,96;4559,6;5667,04;8901,05;6429;6575,29;1181,65;10676,29;473,13;632,28;618,08;639,89;18026;8109,77;125,94;1077,9;539,6;423,24;379,45;NA;1307,52;4630,49;6650,6;4275,91;
2003-05-08;14547,51;8491,22;1489,69;2886,08;278,69;2927,5;1749,95;1288,61;1899,85;12 920,88;2961,6;8177,55;2939,17;4514,8;5538,06;;6300,5;6408,62;1178,27;10783,86;471,12;630,84;NA;628,2;17784;8031,55;125,35;1078,32;NA;418,21;378,2;NA;1317,91;4521,07;6620,8;4191,25;
2003-05-09;14675,9;8604,6;1520,15;2956,59;282,04;2928,2;1712,71;1286,68;1921,96;13 214,10;2950;8112,2;2967,89;4523,9;5488,35;9084,16;6387,8;6488,49;1200,82;10640,41;469,63;630,14;619,11;637,58;17832;8152,16;126,52;1073,26;536,1;NA;384,32;NA;1309,6;4510,53;6620,8;4244,18;
2003-05-12;14722,16;8726,73;1541,4;2937,26;282,94;2945,5;1704,88;1308,97;1930,81;13 320,34;2942,78;8178,34;2962,63;4564,8;5556,16;9155,57;6395;6496,43;1209,1;10712,87;473,93;633,95;631,04;623,72;17810;8221,12;126,64;1061,4;537;427,57;383,49;1531,87;1327,42;4479,68;6717,5;4261,02;
2003-05-13;14690,91;8679,25;1539,68;2909,95;282;2952,1;1732,44;1307,36;1920,21;13 418,54;2960,62;8239,94;2963,63;4609,9;5613,38;9119,04;6376;6491,89;1224,78;10590,69;473,51;635,78;614,07;618,6;17800;8190,26;126,87;1058,57;540,2;432,4;386,79;1485,31;1323,16;4538,59;6702,9;4334,59;
2003-05-14;15012,24;8647,82;1534,9;2926,03;282,15;2943;1742,04;1320,69;1930,31;13 459,37;2993,94;8163,43;2961,83;4613,8;5576,44;9103,69;6363,4;6549,79;1225,03;10393,31;467,94;NA;609,97;630,59;17860;8244,91;127,7;1061,56;546,3;437,36;385,22;1522,92;1311;4546,59;6742,4;4341,1;
2003-05-15;14945,41;8713,14;1551,38;2989,38;284,15;2931;1733,28;1324,9;1930,6;13 129,69;3012,97;8161,43;2995,98;4672,5;5674,32;9126,07;6413,8;6633,51;1228,37;10229,41;NA;NA;619,35;626,88;18021;8123,4;129,11;1057,14;546,1;442,76;NA;1555,29;NA;4560,63;6758,4;4331,24;
2003-05-16;14892,82;8678,97;1538,53;2989,08;287,83;2924,4;1750,97;1325,74;1960,88;13 224,98;3056,58;8237,47;2994,87;4749,9;5646,76;9093,18;6481,5;6556,91;1206,53;10306,25;NA;636,26;610,81;646,15;18027;8117,29;130,75;1059,53;543,7;450,4;383;1554,45;1304,91;4594,82;6742;4283,77;
2003-05-19;14801,21;8493,39;1492,77;2850,68;273,81;2922,5;1734,94;1311,41;1891,92;12 745,94;3043,89;8228,5;2867,29;4672,7;5484,36;9087,37;6279,6;6469,18;1177,36;NA;459,22;636,68;596,36;634,4;17513;8039,13;129,24;1062,94;549,4;459,57;379,03;1555,45;1292,89;4489,41;NA;4255,8;
2003-05-20;14758,79;8491,36;1491,09;2838,93;274,89;2908,5;1732,42;1313,58;1908,82;12 745,10;3062,92;8339,46;2877,26;4684,4;5420,73;9050,4;6298,1;6388,49;1160,38;10427;466,14;636,96;602,08;617,47;17549;8059,48;129,52;1053,12;548,9;444,5;382,97;1535,52;1299,23;4514,42;6732,1;4251,59;
2003-05-21;14891,71;8516,43;1489,87;2827,25;268,58;2914,9;1708,26;1310,41;1877,81;13 033,66;3057,09;8340,51;2881,2;4635,2;5341,08;9059,8;6198,9;6410,82;NA;10540,85;466,29;640,37;600,57;634,08;17433;8018,51;127,32;1046,16;551,3;442,58;387,37;1533,48;1290,73;4450,62;6726,4;4216,64;
2003-05-22;14958,73;8594,02;1507,55;2865,21;274,95;2935,7;1700,09;1310,61;1898,38;13 100,90;3040,79;8249,23;2903,27;4679,8;5432,51;9131,49;6317,9;6510,89;1193,09;10695,19;465,13;642,25;595,38;658,34;17694;8051,66;129,18;1051,44;552,7;451,07;388,62;1546,11;1305,7;4570,68;6779,3;4271,3;
2003-05-23;15040,45;8601,38;1510,09;2822,83;270,42;2966,3;1690,93;1307,24;1900,61;13 142,69;3049,84;8272,21;2897,16;4678,9;5348,73;9303,73;6346,2;6586,92;1197,06;11056,25;472,11;650,88;611,51;653,26;17762;8184,76;129,11;1047,34;552,4;454,03;395,52;1560,96;1318,14;4574;6782,9;4349,52;
2003-05-26;15099,64;NA;NA;2828,28;270,18;2965;1689,33;1298,95;1898,19;12 852,46;3096,69;8290,3;2885,52;NA;5307,78;9492,71;6338,2;6545,78;1202,29;11125,34;478,41;655,74;617,65;662,6;17789;8227,32;128,39;1046,94;552,8;459,38;396,88;1569,51;1335,34;4537,81;6784,9;4465,57;
2003-05-27;14937,2;8781,35;1556,69;2873,6;272,15;2950,8;1675,01;1288,85;1898,01;13 246,26;3081,94;8153,69;2896,29;4677,2;5321,32;9420,81;6363,6;6650,31;1205,09;11088,85;480,27;652,11;614,3;664,31;18027;8120,24;127,2;1035,99;551,1;461,1;400,69;1568,34;1325,3;4566,78;6840,2;4451,11;
2003-05-28;15068,72;8793,12;1563,24;2919,54;278,64;2976,1;1708,08;1284,97;1909,39;13 294,34;3130,46;8332,63;2949,61;4746,1;5565,23;9510,62;6472,9;6667,35;1224,38;11437,4;492,82;664;628,36;678,03;18269;8234,18;131,06;1047,82;552,2;471,15;402,98;1551,81;1338,6;4664,79;6836,2;4474,41;
2003-05-29;15153,67;8711,18;1574,95;2906,71;277,83;2983,6;1712,26;NA;1899,04;13 405,29;3164,25;8298,55;2969,18;4785,1;NA;9508,55;6483;6647,71;1229,82;11407,09;494,78;672,05;632,43;674,34;18382;8375,36;NA;1066,47;555,7;469,06;403,4;1568,16;1344,3;NA;6836,6;4543,04;
2003-05-30;15304,37;8850,26;1595,91;2982,68;280,57;2979,8;1707,54;1250,19;1925,64;13 421,60;3180,75;8336,85;2991,75;4815,6;5612,63;9487,38;6508,5;6699,18;1231,01;11381,42;NA;671,46;633,42;678,31;18499;8424,51;131;1073,69;555,9;467,1;403,82;1576,26;1349;4630,82;6859,8;4555,9;
2003-06-02;15250,08;8897,81;1590,75;3064,56;286,18;3004,3;1768,85;1285,48;1944,96;13 228,78;3206,38;8443,94;3048,32;4879,9;5698,46;9637,53;6595,4;6722,24;1242,04;11579,26;505,72;671,84;648,71;702,76;18684;8547,17;133,62;1070,06;563,2;455,66;404,78;1576,53;1380,72;4754,79;6940,2;4692,94;
2003-06-03;15320,65;8922,95;1603,56;3026,82;283,36;2991,9;1779,98;1291,63;1947,57;13 350,11;3181,97;8368,93;3039,41;4843,2;5657,41;9662,82;6562,9;6738,97;1240,24;11346,5;502,43;674,57;636,94;707,82;18518;8564,49;134,65;1088,83;568;460,86;403,69;1562,24;1378,39;4713,07;6931,3;4678,08;
2003-06-04;15472,31;9038,98;1634,65;3080,02;289,73;2996,6;1839,69;1290,55;1964,63;13 718,08;3216,49;8394,31;3063,85;4866,9;5677,23;;6637,7;6889,76;1247,19;11084,67;504,53;672,84;640,27;701,77;18536;8557,86;137,72;1122,13;568,4;459,36;412,68;1574,11;1401,2;4748,52;7001,3;NA;
